,strat1_ret,strat2_ret,volFactor1,volFactor2,rb1,rb2,fundVolFactor,scaledRBRet,scaledRBProf
2002-08-16,0.02340706099729295,0.7253604210424527,0.009508893876606443,0.009433743884106137,1.0,3.0,0.33811590216928405,0.007119150493354925,
2002-08-19,0.042549882144845674,0.5699279945579409,0.009575887580195331,0.009665078481809825,1.0,3.0,0.33398117773363656,0.00559049843871758,
2002-08-20,0.27601807878377926,0.913118387627231,0.009519646570783793,0.009676512066200281,1.0,3.0,0.33559224542895544,0.009725264954914258,
2002-08-21,0.7461590709346115,0.4224583773337298,0.009711776840936477,0.009644555164685448,1.0,3.0,0.33322939856322203,0.006499395350877218,
2002-08-22,0.2543649182893427,0.7784623786921782,0.010046436511575026,0.009646425811894704,1.0,3.0,0.33774566154377755,0.008328770705861103,
2002-08-23,0.01216330839277946,0.5040964528287225,0.01025096570566621,0.009817765964350179,1.0,3.0,0.3471527555506769,0.004968368716189728,
2002-08-26,0.22825211854777017,0.4408905936824389,0.010061148328418626,0.009815414835047099,1.0,3.0,0.3460650634798639,0.0053202849149577985,
2002-08-27,0.25262807304015267,0.14861917111357914,0.010082006158562636,0.009823581747738012,1.0,3.0,0.34387873700762905,0.0023940798275541102,
2002-08-28,0.31058965350040857,0.24272141875518216,0.010079824984686176,0.009826001020263826,1.0,3.0,0.3438312357539789,0.0035366373413712243,
2002-08-29,0.881607038689632,0.473779728855829,0.010176500412417033,0.00968352146473181,1.0,3.0,0.34104422626023084,0.007857411894555232,
2002-08-30,0.9227985913731194,0.47240605912709766,0.009863005780010366,0.009722451985405086,1.0,3.0,0.3431404629625276,0.007883074573223386,
2002-09-02,0.24982042211503386,0.5741476419246594,0.009452106455310664,0.009971594807260531,1.0,3.0,0.3441962056392626,0.006591848018897304,
2002-09-03,0.5209229206939227,0.023704335449844183,0.009395394668350666,0.00996695397545927,1.0,3.0,0.344424852274594,0.0019388327837040434,
2002-09-04,0.7602002276658215,0.2860440749661366,0.009388987809379792,0.009551086222917171,1.0,3.0,0.34523365246838306,0.005405867074631237,
2002-09-05,0.27579607891060864,0.8922952558758867,0.00923641654062898,0.009885180201711377,1.0,3.0,0.3478896704677374,0.009720610277487551,
2002-09-06,0.9563299849619362,0.7760939180331433,0.009197008035051845,0.009806055363784082,1.0,3.0,0.35075223204241757,0.011079780448008232,
2002-09-09,0.14643300256600245,0.027973949665399123,0.00888665881561573,0.009882073036527802,1.0,3.0,0.34723882109061344,0.0007610228382236583,
2002-09-10,0.4583659627189305,0.3063702740677622,0.00889518055591484,0.009756931371889242,1.0,3.0,0.33557881547637564,0.004568295527498557,
2002-09-11,0.08986423435167334,0.5396552477245654,0.009063803607241913,0.009855096882196044,1.0,3.0,0.34028317263215224,0.005569096970348621,
2002-09-12,0.46789647902417664,0.4476606061043873,0.008885751701604805,0.010135041377124383,1.0,3.0,0.339257524885172,0.005946835590385122,
2002-09-13,0.7075846022162876,0.029964958685563592,0.008889196221115819,0.010141749058396866,1.0,3.0,0.33952145568171954,0.0024421484722713122,
2002-09-16,0.3325579316534081,0.7814354450556387,0.008840912356344042,0.010004046015077527,1.0,3.0,0.34130972435211837,0.009075931127813951,
2002-09-17,0.5325106207754762,0.8956418338647407,0.008872986536512723,0.010198894160179573,1.0,3.0,0.33989218775478913,0.010781293649408202,
2002-09-18,0.9150275255007222,0.353835069887235,0.008894930474209941,0.00991005403324719,1.0,3.0,0.33810514512352713,0.006439327582146439,
2002-09-19,0.6078375140313151,0.2370328644100207,0.00876065692279321,0.010080352770594384,1.0,3.0,0.33689699701706155,0.0042106593387797745,
2002-09-20,0.15232945827129807,0.543541076612561,0.008829718574261429,0.009951694828522133,1.0,3.0,0.33769879795771013,0.005987253760183749,
2002-09-23,0.39457011565345024,0.7712023599251081,0.008688781991229388,0.009964491283720683,1.0,3.0,0.3380353313233676,0.008951805744792134,
2002-09-24,0.07118807427689477,0.28325030833101705,0.008863270473491235,0.00996267281964719,1.0,3.0,0.3433674149174566,0.003071346205928815,
2002-09-25,0.5870930031539248,0.541827094523235,0.008966197464788668,0.009910482500625,1.0,3.0,0.3426398248000688,0.007347273717988387,
2002-09-26,0.20983494986974482,0.7031827530971921,0.008940293824854088,0.009991118837585067,1.0,3.0,0.34232838329406357,0.007808097812253117,
2002-09-27,0.12628276327700916,0.1022582470142297,0.008883407155876568,0.01002821496300727,1.0,3.0,0.34568992580539915,0.0014357347914686722,
2002-09-30,0.1813686514903673,0.5296761146462481,0.008782537528814707,0.009821729155384127,1.0,3.0,0.33925784492687033,0.0060655754780219095,
2002-10-01,0.9579070274869578,0.06210792476008298,0.008730864744267333,0.009847601348362463,1.0,3.0,0.3389700737809859,0.0034749760593965964,
2002-10-02,0.3701082537306919,0.487461315344745,0.008704271425360123,0.009622517264093508,1.0,3.0,0.3426777157679462,0.005976835327300837,
2002-10-03,0.23803107463685924,0.09558298024698342,0.008702159548570235,0.009787519017763096,1.0,3.0,0.3436530290076917,0.0016555218657000642,
2002-10-04,0.4009753719791034,0.8427087522013127,0.00870996112951322,0.00983315573020305,1.0,3.0,0.33813940260772657,0.00970250562124838,
2002-10-07,0.002356260462209714,0.6033450312379309,0.008756171089981222,0.009589559698215799,1.0,3.0,0.33765986730062736,0.006025265401365675,
2002-10-08,0.9608025289198134,0.22731027135929094,0.00856800749539094,0.009565603217791811,1.0,3.0,0.3394317467157951,0.0050488144524071694,
2002-10-09,0.9598819889896056,0.3639399287100231,0.008259108213350585,0.009523406021008901,1.0,3.0,0.3441400116520647,0.006336576657365372,
2002-10-10,0.20868587321968435,0.28924603250926395,0.008037284081548034,0.009523298787058194,1.0,3.0,0.34437641621737347,0.0034370575624419458,
2002-10-11,0.3731289412555382,0.8052377207782865,0.007984087169443157,0.009477481846534188,1.0,3.0,0.3426998963436015,0.00895533704195986,
2002-10-14,0.8127295979190233,0.625285395343106,0.008301135012037667,0.00947623131791818,1.0,3.0,0.33778400997587904,0.008316400133805345,
2002-10-15,0.7565824287396754,0.5621577755403823,0.00818167404396762,0.009572108497115523,1.0,3.0,0.33758306278689726,0.007519715284988879,
2002-10-16,0.5891130182668106,0.06019719131860313,0.008254840060201602,0.009670194848701224,1.0,3.0,0.333317368243583,0.0022106872728637804,
2002-10-17,0.44139258641011636,0.42442719989944244,0.008420559850827592,0.009423230961541986,1.0,3.0,0.3335582839170039,0.005318580709918036,
2002-10-18,0.8169094003397868,0.17264462126908753,0.008459442181328604,0.009790110518752736,1.0,3.0,0.3312293400277774,0.0039224602672398405,
2002-10-21,0.9289451795626888,0.7074471659809968,0.008407566888236571,0.009664834645180344,1.0,3.0,0.33401665264549224,0.009485188002979626,
2002-10-22,0.9552555078109884,0.5772579234956794,0.008229413680604137,0.009741439142348896,1.0,3.0,0.32733870802774445,0.008273152155848788,
2002-10-23,0.1421353715994983,0.42104998289778095,0.008245089729854696,0.009714252418477605,1.0,3.0,0.3242617535541816,0.004410754595184481,
2002-10-24,0.21265322934735842,0.040476638377939356,0.008187029021440511,0.009713884973535765,1.0,3.0,0.324026339045192,0.0009510421495092453,
2002-10-25,0.5078595501829202,0.45874156019465695,0.008164579052968447,0.009586894506618992,1.0,3.0,0.3226968222564734,0.005678998742536974,
2002-10-28,0.45024534931619764,0.6554070416705519,0.008203124627467983,0.009649848867440972,1.0,3.0,0.3238362448621839,0.007269074507332747,
2002-10-29,0.8681000150025862,0.5668359933545559,0.00835998047540164,0.009573113059202974,1.0,3.0,0.324589262957452,0.00762011866239168,
2002-10-30,0.7160421084971744,0.8408165559977447,0.00840977469637211,0.009549140538107502,1.0,3.0,0.3235649726380294,0.009781105953557197,
2002-10-31,0.8579075006695184,0.7096950499826847,0.008426248035617463,0.009326030248801489,1.0,3.0,0.32005111352085935,0.008912837290631203,
2002-11-01,0.06782808068930868,0.7965566782202994,0.008289100633305563,0.009531295813797127,1.0,3.0,0.3173698151635392,0.007315623139119131,
2002-11-04,0.50080849899887,0.7098788667507473,0.008156521173161495,0.009418856769242439,1.0,3.0,0.32003037232888704,0.007759516938318117,
2002-11-05,0.1951469182926363,0.8012275358223996,0.008208523195047444,0.009614058024639906,1.0,3.0,0.3173634485922397,0.0077548678662157184,
2002-11-06,0.09757444693391215,0.875664501045663,0.008347847575170953,0.00958733832783725,1.0,3.0,0.32433952173899283,0.008269542579122309,
2002-11-07,0.9534247491109691,0.8143491324028261,0.008308807160838875,0.009687900715164354,1.0,3.0,0.33417362347484475,0.010178217378758639,
2002-11-08,0.7448395810573781,0.8915028021035599,0.008080251586153013,0.009586770357750372,1.0,3.0,0.3291790176173526,0.010726672673231644,
2002-11-11,0.5582224207682045,0.9078240753340114,0.00819375761358906,0.009353924836511993,1.0,3.0,0.32594587064026775,0.010079422152013184,
2002-11-12,0.10211839873544604,0.40267223499570715,0.008193167398095232,0.009136920132616471,1.0,3.0,0.3253559256612777,0.003955819525353183,
2002-11-13,0.04066392062564739,0.9142806903710016,0.008069409034401768,0.009502842744974382,1.0,3.0,0.3209897622790556,0.008262184437217957,
2002-11-14,0.3864685055597211,0.02542367911635912,0.007894647596928595,0.009370109600321893,1.0,3.0,0.3246255047425926,0.0012336805365787168,
2002-11-15,0.41638970954891785,0.37970407234183345,0.00788680636407768,0.009185967986181254,1.0,3.0,0.32356341031929425,0.004532050036164143,
2002-11-18,0.036835702570167994,0.6296141353854675,0.008067064648681975,0.009197752463077767,1.0,3.0,0.3213830718504511,0.005708099227890309,
2002-11-19,0.6940684328790139,0.2548895622670908,0.007904893224153246,0.009306583222874646,1.0,3.0,0.32150833908760357,0.004059816446716316,
2002-11-20,0.6794383753419339,0.13795608404660298,0.007950496573293421,0.009195564645396169,1.0,3.0,0.32303577670149564,0.0029651386738948566,
2002-11-21,0.6201505958723296,0.24871021851498298,0.007917713012589717,0.009083898727848948,1.0,3.0,0.3244999913599593,0.0038091079746730566,
2002-11-22,0.6057150233462499,0.8190552577609104,0.008069871615472094,0.009060045855955838,1.0,3.0,0.3282156117811057,0.008799311402729652,
2002-11-25,0.26382774954471955,0.4605827890215517,0.00806601348052541,0.00892773312796938,1.0,3.0,0.32718618541690664,0.004807623389634627,
2002-11-26,0.2765372243869504,0.32394112999596225,0.008094214270078214,0.008975747101948916,1.0,3.0,0.3253659728960551,0.0035685323175678896,
2002-11-27,0.30765269146067886,0.19057097443592252,0.008186237423475119,0.009164237598595477,1.0,3.0,0.328797743499719,0.002479860518128034,
2002-11-28,0.09792486938388578,0.4378311789070001,0.008255170540724558,0.009019088166116837,1.0,3.0,0.3267239246451869,0.004221369483641133,
2002-11-29,0.9659338260033624,0.951167272276169,0.00832358172812908,0.009306380235255098,1.0,3.0,0.32003118866954705,0.0110138415873511,
2002-12-02,0.25871702886537085,0.8430897831073059,0.00809618538430124,0.009031250190641101,1.0,3.0,0.3147028318019973,0.008222175570135772,
2002-12-03,0.10489901257928724,0.7480212532303575,0.008106637821080905,0.009169579501861758,1.0,3.0,0.3195813050096941,0.006645259680997894,
2002-12-04,0.5579999246549837,0.5122232870761072,0.007965279808013382,0.009241747166750993,1.0,3.0,0.32101793010869145,0.005948724682595273,
2002-12-05,0.647354655618986,0.24854620188812515,0.00820830149696485,0.009246991213805981,1.0,3.0,0.32019889905688975,0.0038674199952623348,
2002-12-06,0.2858649633409983,0.590343016019324,0.008419723356594445,0.009266406525027238,1.0,3.0,0.3173442028161784,0.005995133891100089,
2002-12-09,0.7088403595064231,0.6467370350157312,0.008638421730314315,0.009310871670210599,1.0,3.0,0.31514926518223296,0.007599449423500663,
2002-12-10,0.9214775914826226,0.29940338804764355,0.008670629087053738,0.009400720321132015,1.0,3.0,0.3165058900040121,0.005144254450907175,
2002-12-11,0.6768556670969905,0.5081358174970713,0.00847146895211674,0.009410742744617616,1.0,3.0,0.31866835137068533,0.006393195066365033,
2002-12-12,0.4595889144562981,0.062247652038189605,0.008549576093397493,0.009421264150884548,1.0,3.0,0.3196037289282774,0.0018007257468320075,
2002-12-13,0.7380419816397044,0.10314044459223748,0.008629996663147193,0.009087890220572348,1.0,3.0,0.31934279738471727,0.00294837194970975,
2002-12-16,0.284251071176732,0.5147127343641847,0.00856870459700957,0.009143400569684764,1.0,3.0,0.3210485625493598,0.005264699495260953,
2002-12-17,0.9308688537297638,0.2513514169067952,0.0085189419562614,0.00915879910977214,1.0,3.0,0.32112668726313603,0.004774300425403694,
2002-12-18,0.3510617839813186,0.6120734734536765,0.008418078013309842,0.00923345771909675,1.0,3.0,0.32130587727667054,0.006360957353641208,
2002-12-19,0.5360595842938201,0.41486538445505794,0.008625516490785327,0.009271310515839133,1.0,3.0,0.32405631699724197,0.005142345490685256,
2002-12-20,0.7256235357788885,0.8549539509502048,0.008917205381663578,0.009256338616676477,1.0,3.0,0.32517114733791946,0.00973416841379578,
2002-12-23,0.14656428306257507,0.5365357765300759,0.008989876701612077,0.009116134764946167,1.0,3.0,0.3237572641763934,0.005269728262488544,
2002-12-24,0.713135106852622,0.45525754061690726,0.008934032123703053,0.009503347287810366,1.0,3.0,0.3283630317048824,0.00610656834618594,
2002-12-25,0.9019008296049643,0.011509325248036828,0.008865314713144234,0.009502320308478945,1.0,3.0,0.32892753629583477,0.0027535677741566135,
2002-12-26,0.8138137099124968,0.9243915572807084,0.008653854104720516,0.009094551546531942,1.0,3.0,0.33509034044746355,0.011040883209898635,
2002-12-27,0.32619526032304036,0.18391820698419625,0.008700385587059834,0.008884747325268432,1.0,3.0,0.3312482840930897,0.0026273786983313464,
2002-12-30,0.88641054574759,0.2890755580036467,0.008727125842898076,0.008850661545601558,1.0,3.0,0.3315610027241167,0.005106922174665987,
2002-12-31,0.32117562310797054,0.4421092407527907,0.008699432944110191,0.00882886916221216,1.0,3.0,0.33669181218224425,0.004821499707376913,
2003-01-01,0.22148263690989445,0.3158724856984465,0.008897369228917405,0.008933445432307842,1.0,3.0,0.33282403394940513,0.0034656240040901154,
2003-01-02,0.18432326310564195,0.10965258337300499,0.008799451325272628,0.008946533503680316,1.0,3.0,0.33112346495707484,0.0015239074748056697,
2003-01-03,0.9502509171122286,0.11276112840780228,0.008790973654478127,0.008885507434941594,1.0,3.0,0.32460702416669834,0.0037708837972396433,
2003-01-06,0.5651771557177729,0.3551952886499359,0.008737022901176913,0.008934592359554617,1.0,3.0,0.324558306795933,0.004686263516200604,
2003-01-07,0.08424171052686191,0.6307275747856578,0.009001551983154152,0.009101148643626442,1.0,3.0,0.33018358350680127,0.0057258261877682105,
2003-01-08,0.5987134972376906,0.34244161837354337,0.00886065971946683,0.009347718932869294,1.0,3.0,0.33676100851036483,0.004866637542063018,
2003-01-09,0.5618832584281805,0.8126795983148372,0.008850574360099351,0.00969932652024025,1.0,3.0,0.339109064413351,0.009351434867519291,
2003-01-10,0.588968559095051,0.23591146445036637,0.009052010290960838,0.009461269472156362,1.0,3.0,0.3385418422023695,0.004095507321524954,
2003-01-13,0.5560879926598058,0.5203623628040879,0.009361251246364631,0.009792524432962127,1.0,3.0,0.33191908118385616,0.006704340402998678,
2003-01-14,0.952611409185494,0.20423601743785413,0.009382883021786057,0.010086365962138655,1.0,3.0,0.3341642630502738,0.004951433866287876,
2003-01-15,0.7552925234828561,0.6803350772233999,0.009114922525579517,0.009989435858738826,1.0,3.0,0.33766574154868134,0.009247376804391772,
2003-01-16,0.3211556250181571,0.6353678751977637,0.009419838716990224,0.009946536603679116,1.0,3.0,0.33216137038538096,0.007417911430082155,
2003-01-17,0.6703892472768541,0.8131950825139082,0.009382407474185062,0.009936018100116926,1.0,3.0,0.33266305703982046,0.010157621774525128,
2003-01-20,0.7453715570828908,0.6806412878137929,0.009386441103818942,0.00987250320300249,1.0,3.0,0.3290145559432799,0.009075704252315908,
2003-01-21,0.7298985909325804,0.04856443058985149,0.009328556455234215,0.009870710301595366,1.0,3.0,0.3266357575656288,0.002727368670293612,
2003-01-22,0.4590917970218553,0.7048501621241172,0.009279019691218703,0.009798325003559932,1.0,3.0,0.3302649985068745,0.008216450300199725,
2003-01-23,0.2654054648898665,0.6056072912899867,0.009389557319449175,0.009686011364226218,1.0,3.0,0.33097033661566183,0.006692659596326796,
2003-01-24,0.005825628013414241,0.5429059239527781,0.009379876815086887,0.00968084785433185,1.0,3.0,0.33384887651884826,0.005239418935447119,
2003-01-27,0.7952857331385415,0.1737065687224839,0.009032377235149441,0.009806451541942651,1.0,3.0,0.33744431155378035,0.004174634241784436,
2003-01-28,0.12123762513205283,0.7124309903511038,0.009234891445651604,0.00965470658082088,1.0,3.0,0.3409765117264948,0.007442106150907299,
2003-01-29,0.7769887215053419,0.4309210734393981,0.009233605268372946,0.009975077930954685,1.0,3.0,0.3554283643228459,0.006702458018358204,
2003-01-30,0.2315559523311317,0.9486183538433582,0.009268836689306984,0.010275087880315637,1.0,3.0,0.3518946046354464,0.010849707539871923,
2003-01-31,0.4467171328188366,0.6953248684526507,0.009419525208657298,0.009958889497165302,1.0,3.0,0.3525377070244025,0.008999395035116587,
2003-02-03,0.855240580970841,0.8230281012770819,0.009403237838320155,0.009858075686643998,1.0,3.0,0.35322647675354824,0.011508698485465731,
2003-02-04,0.15577392858330386,0.30476239703974106,0.009271863936425578,0.009712648116232347,1.0,3.0,0.3464899408541849,0.0037010687438679803,
2003-02-05,0.7124886518882327,0.043595205730607156,0.009143404840332518,0.009691273046759047,1.0,3.0,0.3420829779894555,0.00272908384686906,
2003-02-06,0.45086794050939205,0.4377244629236272,0.009141669513343414,0.009461131478883555,1.0,3.0,0.34536967135211327,0.0057636842511660435,
2003-02-07,0.5934576478043121,0.9363926570443319,0.009345954069763452,0.009499255679942127,1.0,3.0,0.34368839806728424,0.011052933222179007,
2003-02-10,0.9965998599624184,0.441540264080732,0.009371868378617688,0.00914910080182808,1.0,3.0,0.34200457702100384,0.007525775131983133,
2003-02-11,0.08578926085662342,0.29091323307475725,0.009070815496211986,0.009401587698713798,1.0,3.0,0.3436517430509977,0.0030058061133809533,
2003-02-12,0.12830790996378838,0.3605128834908836,0.008839500054861555,0.009573335132692002,1.0,3.0,0.3375229757376996,0.003894274559456332,
2003-02-13,0.45713156206024996,0.5932380482181351,0.008708176658554098,0.009553300067491381,1.0,3.0,0.33520864036113635,0.007114516661805185,
2003-02-14,0.7505345802775726,0.15855091083841366,0.008920744544062772,0.009618339082398295,1.0,3.0,0.3326585966655227,0.0037140584353686813,
2003-02-17,0.717988319895167,0.7467244666522858,0.008890082846886886,0.009478996327545251,1.0,3.0,0.3341587084805845,0.009298385854796568,
2003-02-18,0.5200244665988265,0.17528161652750063,0.008842543718129679,0.009366950233478092,1.0,3.0,0.33212944926151977,0.003210443822557782,
2003-02-19,0.7705782073610956,0.8232228628529856,0.008894146517338606,0.009461750712538578,1.0,3.0,0.33488653334457047,0.009946325205095885,
2003-02-20,0.38010096759941936,0.8741647534310534,0.009024383328088862,0.009269135312668899,1.0,3.0,0.330931200896943,0.009441811226348441,
2003-02-21,0.06935079351206308,0.7225676687488384,0.009032882195262928,0.009035560275067356,1.0,3.0,0.3326398752371561,0.006856424767885136,
2003-02-24,0.6481087213929496,0.932189768608082,0.008944415592286063,0.009291315279208266,1.0,3.0,0.3303511554524887,0.010352704352660197,
2003-02-25,0.15258911149787802,0.40312043973267775,0.00904593148884244,0.00928097733619715,1.0,3.0,0.332863312495955,0.004162879693809335,
2003-02-26,0.8249113789866955,0.7240409308306037,0.008916276724484407,0.009423199711893445,1.0,3.0,0.33367792219335063,0.009194188721831243,
2003-02-27,0.9857966856851879,0.629202646268725,0.008975586825036661,0.009424966511161061,1.0,3.0,0.328504248163852,0.008868138994621475,
2003-02-28,0.7028950789892098,0.32300892489587396,0.008725556559276898,0.009412698023294594,1.0,3.0,0.3269489178275861,0.005072743123197627,
2003-03-03,0.25018678239780057,0.1292114042305812,0.008804793086883202,0.009417230291802274,1.0,3.0,0.330188366687048,0.0019066688893944802,
2003-03-04,0.3763712241962761,0.6226017479478175,0.008859717400084831,0.009442331193053597,1.0,3.0,0.33138737425563686,0.006902067057071711,
2003-03-05,0.477587772949568,0.9656363545049305,0.009077576769900479,0.009711412877376344,1.0,3.0,0.3263825019519878,0.010466826312317677,
2003-03-06,0.8483435723950447,0.059033492588519976,0.00907832511912369,0.009457709453061337,1.0,3.0,0.3265136595415315,0.003074784198025444,
2003-03-07,0.9204614095034954,0.5918373945339428,0.009213426731501584,0.009118193394314082,1.0,3.0,0.33015223371655117,0.008211337353622112,
2003-03-10,0.8208227285206093,0.0721894853361047,0.009007672976236362,0.00916723411426659,1.0,3.0,0.3288638577909499,0.003148761933245256,
2003-03-11,0.7969038721521478,0.395021372048308,0.008904038307776226,0.008984720084355644,1.0,3.0,0.3327970537804677,0.005933364901378061,
2003-03-12,0.6972469080191688,0.709240822270903,0.008825539339208181,0.009077406426575304,1.0,3.0,0.3334947754062828,0.008428186544145245,
2003-03-13,0.7011582408355307,0.009069620962692815,0.008799320947749089,0.009029324352877885,1.0,3.0,0.33252078176006056,0.0021460674083312297,
2003-03-14,0.7171702135298545,0.3019990195859964,0.008984109242113354,0.008806714094427725,1.0,3.0,0.33077196278458704,0.004818609254588115,
2003-03-17,0.05172575189015416,0.7577595865482124,0.00900381716868566,0.008779613632054414,1.0,3.0,0.3330029880798799,0.006775806069825845,
2003-03-18,0.17107049091041326,0.44715378629511604,0.008742779753763738,0.008722577938111237,1.0,3.0,0.3354911140543399,0.004434867146850543,
2003-03-19,0.38817028548744414,0.9960520379239669,0.008595690564556885,0.008834365012074824,1.0,3.0,0.3359251095850156,0.009882934781479733,
2003-03-20,0.6671974232290198,0.7010075045282881,0.008629461197463727,0.008573769473600142,1.0,3.0,0.33881804221318385,0.008167646535284769,
2003-03-21,0.532445773600268,0.0593142846708159,0.008656723331428308,0.00881891208170899,1.0,3.0,0.33538923553331457,0.0020736887834341593,
2003-03-24,0.5790524368937143,0.6293522370929404,0.008661774165110254,0.008587565572450955,1.0,3.0,0.33473428641194,0.007265638592930843,
2003-03-25,0.8444931343058241,0.854270334359431,0.00874578465030108,0.008581723544543738,1.0,3.0,0.3339524933130617,0.009815452427486722,
2003-03-26,0.8440118173098032,0.5984043193915617,0.009008314946008632,0.008449994703305836,1.0,3.0,0.3306006943827013,0.007609964785177117,
2003-03-27,0.7803569255531063,0.5924393111510029,0.008971949458086803,0.008594313099873185,1.0,3.0,0.3274488137084818,0.007289093392835398,
2003-03-28,0.08472877499955278,0.7909076591733044,0.00917991562210972,0.008629586182418263,1.0,3.0,0.3248068727013985,0.006926232166128902,
2003-03-31,0.9705202126306982,0.6751596061125568,0.008924686348087461,0.008563320728953662,1.0,3.0,0.32758220877243494,0.008571113439256373,
2003-04-01,0.6117126590880528,0.017688883002080602,0.008844684290120731,0.008750966252285365,1.0,3.0,0.3219383933233289,0.0019372459543977683,
2003-04-02,0.23828582284075694,0.46675230035784254,0.00886333699641992,0.008470762916028836,1.0,3.0,0.32185630632463075,0.004623409987038887,
2003-04-03,0.5707784719971434,0.10378236959785592,0.008831380788101488,0.008582758939798894,1.0,3.0,0.3240134448515311,0.0024771186192903004,
2003-04-04,0.2517880786842511,0.4494795605740084,0.009060200029480906,0.008439049600092202,1.0,3.0,0.32656593918416205,0.004470400716637869,
2003-04-07,0.07946604856025452,0.11920800581226032,0.008955245312647846,0.00869598039670949,1.0,3.0,0.32403966152245417,0.0012206986203377912,
2003-04-08,0.9149990612481382,0.5413643870756939,0.008673778993609358,0.008515673780748497,1.0,3.0,0.31893042080699596,0.007231633095445522,
2003-04-09,0.9527716982337023,0.2571616839186267,0.00851582885575824,0.008747505372462354,1.0,3.0,0.319006840673505,0.004730964800968094,
2003-04-10,0.9616795335075307,0.669182955018843,0.008559688896364447,0.008679570210490038,1.0,3.0,0.3209489745998367,0.008214599305531336,
2003-04-11,0.7180058889956903,0.6285333515240947,0.008650289475029377,0.008695380225188358,1.0,3.0,0.32181741977985845,0.007225237047326872,
2003-04-14,0.26705898850094345,0.041751279543968844,0.008895350813698593,0.008702030368032751,1.0,3.0,0.3232939433407368,0.0010939434345277872,
2003-04-15,0.9027050321860853,0.21898857658649928,0.008781375918636243,0.00845668591144794,1.0,3.0,0.31875347084504035,0.00444426160094415,
2003-04-16,0.8761919424062764,0.6469604536639659,0.008688323341447472,0.008500031634403424,1.0,3.0,0.3196301419506039,0.007684379543141923,
2003-04-17,0.9270975565251203,0.24952857101413517,0.00860749855296984,0.0085480235965394,1.0,3.0,0.31932209824268376,0.004608403600433158,
2003-04-18,0.40262624837464567,0.8830686165882007,0.008485119101790659,0.008598696477971401,1.0,3.0,0.32218480716068204,0.008337844522851573,
2003-04-21,0.5696163192088756,0.3205730614764818,0.008474742713821282,0.008546958118670775,1.0,3.0,0.32583184571626683,0.004221521053369372,
2003-04-22,0.03323274472571125,0.43077360425595745,0.008529171665016726,0.0086931007886449,1.0,3.0,0.3234677892190285,0.003690713876453124,
2003-04-23,0.9765061991004322,0.6302721782143876,0.008482463740813349,0.008765174290867551,1.0,3.0,0.31914552400857416,0.008010954007720115,
2003-04-24,0.27905492094022244,0.6820487065799993,0.008324902137387891,0.009016365643492263,1.0,3.0,0.3181071806365346,0.006479260709401963,
2003-04-25,0.3216002932855172,0.8962245509521573,0.008436829353985565,0.008961941708087224,1.0,3.0,0.3208759874330378,0.008563240352366044,
2003-04-28,0.4032778284913906,0.653552392891583,0.008402789300397336,0.008807892288131417,1.0,3.0,0.3257032095209724,0.006729950782613544,
2003-04-29,0.31187827380553135,0.7548129710599968,0.008545356882970506,0.008797619163968418,1.0,3.0,0.3284964474641776,0.007349682307043937,
2003-04-30,0.6466440419222944,0.21091034072354442,0.008479714356092592,0.008738234542939509,1.0,3.0,0.3298969054443487,0.0036437912227269835,
2003-05-01,0.05873440288519183,0.7159105974327982,0.008602963059355775,0.008806420797434898,1.0,3.0,0.33444995098583485,0.006355607420134561,
2003-05-02,0.2678398776434854,0.9491323096117648,0.00833502380955534,0.008763826863972412,1.0,3.0,0.3366699904068934,0.009157103237809225,
2003-05-05,0.30841751099644465,0.06423968533422064,0.008243137621901207,0.008783629740519749,1.0,3.0,0.33945922776345133,0.0014340874828864475,
2003-05-06,0.46881494759756825,0.0710067669750084,0.008259854143985303,0.008789505981508714,1.0,3.0,0.3322770196558279,0.001947001526216041,
2003-05-07,0.7940125538420709,0.7547965312788285,0.008402710750729368,0.008583401992175804,1.0,3.0,0.3322864792619072,0.008792479827714169,
2003-05-08,0.2697900759595191,0.07198762359268907,0.008418696697774408,0.008714125209669342,1.0,3.0,0.3271740272275721,0.0013692409683285015,
2003-05-09,0.9218525584835101,0.6677869427647984,0.008410741996284925,0.008507146557699794,1.0,3.0,0.32312557951828136,0.00825078395620777,
2003-05-12,0.4726968448282941,0.630036904325322,0.008273900619069768,0.008526626784242953,1.0,3.0,0.32219839766751646,0.006480341675958916,
2003-05-13,0.5656011222140748,0.5150809301759638,0.008299186246869142,0.008802449835019464,1.0,3.0,0.32031052123784315,0.005752992882099508,
2003-05-14,0.566924902200775,0.5537929647669464,0.00833591160805065,0.0088581266193209,1.0,3.0,0.31927185773683314,0.006191352445362248,
2003-05-15,0.11152918306775517,0.42940033107782616,0.008608710635754375,0.008940034056451671,1.0,3.0,0.3158380107415852,0.003940052556773843,
2003-05-16,0.3548136954763248,0.1717131783825383,0.008550895876343364,0.008936794180049968,1.0,3.0,0.3155679156889462,0.0024192728673774603,
2003-05-19,0.33920156317578365,0.09844741539286372,0.00853739455854844,0.009145271321372649,1.0,3.0,0.31178004436459006,0.0017482115766040446,
2003-05-20,0.7904348372762862,0.8286916866021082,0.008511704040681878,0.009010124638257337,1.0,3.0,0.3107384613648997,0.009192549337417047,
2003-05-21,0.7570553445182627,0.1520084661771417,0.00843563401184037,0.009088465695112149,1.0,3.0,0.3084928080590467,0.0032791225253693745,
